reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
97dfd65f-e59b-4895-a136-dbba4a32acfb,Zahra Fauziah,https://play-lh.googleusercontent.com/a/ACg8ocKMp-9JCXtwXyGmECKMwo6ETVaSTg_jsvluaVvdlcO_RBj-cQ=mo,sangat bagus,5,0,2.111.0,2026-01-29 00:10:15,,,2.111.0
16480f7c-7de4-480a-b6aa-63e5d77355fc,jojo sary,https://play-lh.googleusercontent.com/a-/ALV-UjUJ5v-_V4xDBzKoKm8EPMLlMjzSCi8EncO26cOuFdwlVBj9X-E,"kenapa yang saya ga bisa di buka ya apl DANA nya,,mana masih ada saldo nya",5,0,2.112.0,2026-01-29 00:10:02,"Hi Kak Jojo, maaf ya kalau sempat bikin kurang nyaman terkait kendala tidak bisa buka app DANA, boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Jgn khawatir, saldo kakak aman. Tks -IR-",2026-01-29 02:19:25,2.112.0
8939473e-8210-4c8e-a8ae-759f7c40136c,Nur Hayati,https://play-lh.googleusercontent.com/a/ACg8ocKZNYEXOjl5gioYYGwBbSbdcMoO_l29eLV6OPJ0c1g4fFaXqg=mo,saya kasi bintang 5 krna aplikasi ini sangat membantu saya ..,5,0,2.112.0,2026-01-29 00:06:59,,,2.112.0
59fffca1-3c34-4ebc-a5c4-6ea3e47f54e3,tata Taher,https://play-lh.googleusercontent.com/a/ACg8ocJyhHiyKfQNZnGUCov-XzR3mmg6Qbu8JpQ5fka9xO87IlFl-Q=mo,sangat membantu dlm ber transaksi,5,0,2.111.0,2026-01-29 00:06:36,,,2.111.0
5db01f30-458a-4c80-ab90-b30c43f5a642,Nutriana Putri,https://play-lh.googleusercontent.com/a/ACg8ocIPQ6oZyB1CrWlCWLO2Q8Obq-sGV8wgfItsBGkYpscW4F8eFg=mo,uang ku sering hilang di aplikasi ini. aplikasi maling,1,0,2.110.0,2026-01-29 00:03:47,"Hi Kak, kami turut prihatin atas kejadian saldo hilang yg dialami. DANA aman karena diawasi oleh BI dan pastikan tdk memiliki langganan pada akun DANA. Kami juga memiliki DANA Protection pengembalian saldo sesuai S&K yg berlaku. Kakak bisa hub DIANA pada menu ""Aktivitas"". Jgn pernah memberi kode OTP/PIN serta jgn klik link yg tdk dikenal. Thx -NA-",2026-01-29 01:56:47,2.110.0
66946817-f070-4190-b180-ad144fe20c85,Aris Dayat,https://play-lh.googleusercontent.com/a-/ALV-UjVMY0ZmMfaJxr_F9V62_PWkQxS-zGTx0oOjJeXQeSKP5rKcOts,bagus sekali,5,0,2.112.0,2026-01-29 00:00:45,,,2.112.0
5e6ddb32-bcf8-42cf-854e-4fcdbedee0a4,Redmi 6a,https://play-lh.googleusercontent.com/a/ACg8ocJ09bnbKXRvloEEqrPfpTiZgCiZZlhPesFxWvYyn_PFkPLCfw=mo,semoga cepet muncul pitur dana cicil nya,5,0,2.111.0,2026-01-29 00:00:31,"Hi Kak, terima kasih atas antusiasmenya. Fitur DANA Cicil saat ini tersedia terbatas dan dibuka secara bertahap. Kalau Kakak tertarik, bisa coba ajukan lewat Asisten Digital DIANA di aplikasi DANA dengan ketik “Saya mau daftar DANA Cicil”. Pengajuan akan diproses sesuai ketentuan yang berlaku ya. Thanks -NA-",2026-01-29 01:55:47,2.111.0
0cf1e5ac-f197-4138-adeb-d7d4f4106753,Woex 378,https://play-lh.googleusercontent.com/a/ACg8ocJqf707mFiPPLJ-JGoRY897Kapj-d8McEySSFeRTDeNHgYg0Q=mo,mantaaap,5,0,2.112.0,2026-01-29 00:00:18,,,2.112.0
eae3ed30-3cbb-4781-a916-594384784201,Waris Rianto,https://play-lh.googleusercontent.com/a/ACg8ocJcAXT_941Lk89Pqm7fXxH3wnRIzEbSYgQ2msydtB0BAZdP=mo,oke,3,0,2.111.0,2026-01-28 23:58:45,,,2.111.0
32a5dd4c-5597-4c1b-b099-f84d391d57bc,Beben Emi,https://play-lh.googleusercontent.com/a/ACg8ocKIc74MbzpwJ8u49u75osrqgqQUHIMobmjnxeLaahCbLFTfMw=mo,mantap,5,0,2.109.2,2026-01-28 23:56:47,,,2.109.2
6adb1d3d-377b-488d-8bcc-80a9a459dbab,Rianto Rianto,https://play-lh.googleusercontent.com/a/ACg8ocI4lcbxjBtFMoyDR5ZgO2DBG2JTmdFFRFXifJIdkderS0bQpQ=mo,ok,5,0,2.112.0,2026-01-28 23:52:22,,,2.112.0
23d32d99-2e41-4b4c-9f2c-e5ea405859e3,Wak Lapet,https://play-lh.googleusercontent.com/a-/ALV-UjUwU3rZMCNIPbgwMn1JMIgq2qxQuu9o2izNz8UjBZONXsYac_E,"tidak bisa login , pemindahan akun gagal , banyak sekali kendalanya, saya kecewa",5,0,2.104.0,2026-01-28 23:49:51,"Hi Kak, mohon maaf atas kendala pemindahan akun DANA yg gagal. Agar kami bantu lebih lanjut, jika sudah menghubungi DIANA bisa infokan nomor laporanmu melalui DM Twitter(X) yg bercentang emas/Inbox Facebook yg bercentang biru ya Kak. Thanks -NA-",2026-01-29 01:54:56,2.104.0
11f3289a-8d6f-4c16-b789-ba094a71db6f,Alip Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjXcK020_Iaf2S5EPLWWTM2xX1Dd3sr4ii2Y9Cnv4pA1Np_qrxs,blm ada dana instan nya.,5,0,2.112.0,2026-01-28 23:48:42,"Hi Kak Alip, terima kasih atas antusiasmenya. Fitur DANA Instan saat ini tersedia terbatas dan dibuka secara bertahap. Kalau Kakak tertarik, kami sarankan Kakak untuk terus meningkatkan transaksi menggunakan DANA agar kesempatan mendapatkan fitur ini semakin besar. Thanks -NA-",2026-01-29 01:53:54,2.112.0
484eb6fe-1a28-451e-909e-3005b3009f41,yasqie yasqie,https://play-lh.googleusercontent.com/a/ACg8ocI04EDmHw02a8qRVXF3fNEp2OJPyPOIwd6Xngrx3_bISYM8=mo,keren sekali dana nya,5,0,2.111.0,2026-01-28 23:47:25,,,2.111.0
c3dbcda9-a20b-4fe3-9a70-3801a177ea70,Ayudia Inara,https://play-lh.googleusercontent.com/a/ACg8ocLNJjxNNMuA08f1miZU0cE255Os6_yq9BnCoXRA6jo8xs0RDA=mo,jangan Makai dana makin kemari dana makin GK jelas aplikasi tolol,1,0,2.112.0,2026-01-28 23:45:54,"Hi Kak, sebelumnya ada kendala apa nih? Kami senantiasa membantu para penggunanya. Jika memiliki keluhan terkait DANA, kamu dapat menghubungi Asisten Digital DIANA pada menu ""Me/Saya"". Jika sudah mendapat nomor laporan bisa infokan ke kami via DM Twitter(X) yg bercentang emas/Inbox Facebook yg bercentang biru ya Kak. Thanks -NA-",2026-01-29 01:52:49,2.112.0
16e906a5-58fe-492a-861a-f3d64ada6e8f,Febri Ani,https://play-lh.googleusercontent.com/a-/ALV-UjWCWK-QehC3hcOdQgHvfSdku2nkVETWU-_FzzFTupPAlmotsjQE,najiss apk sampah mau daftar aja di persulit,1,0,2.112.0,2026-01-28 23:45:52,"Hi Kak, mohon maaf atas kendala tidak dapat melakukan pendaftaran pada akun DANA. Agar kami bantu lebih lanjut, Kakak bisa infokan detailnya ke kami melalui DM Twitter(X) yg bercentang emas/Inbox Facebook yg bercentang biru ya Kak. Thanks -NA-",2026-01-29 01:49:35,2.112.0
a5f27dea-69a0-48ed-8c9b-67250198e0d9,Adinda Maharani,https://play-lh.googleusercontent.com/a/ACg8ocI7mvLNxrH4Std8YcdQGcv4uBpe6j5c_szQTvNuVYh2SOhzaA=mo,knp fitur dana cicil gk bisa di gunakan,1,0,2.112.0,2026-01-28 23:45:12,"Hi kak Adinda, maaf ya buat kamu ga tenang untuk keluhan tidak bisa menggunakan DANA cicil. Jangan khawatir, Kakak bisa memakai DANA Cicil, namun ada beberapa hal yang perlu dicek terlebih dahulu. Untuk pengecekan lebih lanjut Kakak bisa hub DIANA pada menu ""Me/Saya"" ya Kak. Thanks -NA-",2026-01-29 01:48:26,2.112.0
b65e6f30-a15a-46a7-8578-647bfe7961f4,Aji Sunarya,https://play-lh.googleusercontent.com/a/ACg8ocLYL_13vGTME-7a6FQsAmB2Wz5F4oGXoMVvWpwCQelznRK4mg=mo,saya belum dapet dacil Min sedih,5,0,2.111.0,2026-01-28 23:45:03,"Hi Kak Aji, terima kasih atas antusiasmenya. Fitur DANA Cicil saat ini tersedia terbatas dan dibuka secara bertahap. Kalau Kakak tertarik, bisa coba ajukan lewat Asisten Digital DIANA di aplikasi DANA dengan ketik “Saya mau daftar DANA Cicil”. Pengajuan akan diproses sesuai ketentuan yang berlaku ya. Thanks -NA-",2026-01-29 01:47:37,2.111.0
a93cedbb-1426-455e-b04c-5ec2b09e5643,Rangga Saputra,https://play-lh.googleusercontent.com/a/ACg8ocK_EaihIzMkgUBti89AGK_oo2V2bv9uWsACsKpKV40B_p1fWg=mo,saldo saya tiba tiba ilang kesedot,1,0,2.110.0,2026-01-28 23:42:08,"Hi Kak, kami turut prihatin atas kejadian saldo hilang yg dialami. Pastikan tdk memiliki langganan aktif pada akun DANA. Kami juga memiliki DANA Protection yaitu pengembalian saldo yg dapat diklaim sesuai dgn ketentuan yg berlaku. Kakak dapat hub DIANA pada menu ""Aktivitas"" ya. Jgn pernah memberi kode OTP/PIN kpd orang yg tidak dikenal. Thx -NA-",2026-01-29 01:45:39,2.110.0
308cd7a4-3a82-4822-97b1-8cf2884d0ad8,Bismilah Lah,https://play-lh.googleusercontent.com/a/ACg8ocJBSV42Lrhs8TG0imDVwTg4EXd6oq4IO8Nd6b2vgjQQZPOCLA=mo,"bisa daftar akun bisnis tapi di persulit buat hapus akun bisnis tanpa hapus akun personal, ribet!!",1,0,2.112.0,2026-01-28 23:42:00,"Hi Kak, kami paham apa yg Kakak rasakan terkait permintaan penghapusan akun DANA Bisnis. Agar kami bantu lebih lanjut, jika sudah menghubungi DIANA bisa infokan nomor laporanmu melalui DM Twitter(X) yg bercentang emas/Inbox Facebook yg bercentang biru ya Kak. Thanks -NA-",2026-01-29 01:44:51,2.112.0
2357ff63-4cb8-4ba3-9616-86e883d75272,Uci Sanusi,https://play-lh.googleusercontent.com/a/ACg8ocL3oJ3LfSWeMG1B8Ns4HN7sTJSZ8z2S-qbhwJFkfOHHp4yQzA=mo,oky,5,0,2.111.0,2026-01-28 23:40:25,,,2.111.0
8c9d3111-7c53-4092-bcf7-f38744b7a7c3,Muhammad Mahdi,https://play-lh.googleusercontent.com/a-/ALV-UjXvqGHsH9oWCs0TbgDGmzuoufyMoN8f5AVhcYL9FPuYw-QgRCc,the bezzztt,5,0,2.111.0,2026-01-28 23:38:24,,,2.111.0
683e51cb-bcb6-4cbd-bd96-f0d1304fc03e,Sulthan Abizar,https://play-lh.googleusercontent.com/a/ACg8ocIjkZto4zZOCTfQqjaz9Uvi1_XZcJT2czaXMPHyik0YBnodhA=mo,ini kenapa lagiiiiiiii sinyal bagus kok aplikasi ngelank mulu emosi bgt deh kebiasaan,2,0,2.112.0,2026-01-28 23:37:27,"Hi Kak, saat ini DANA tidak sedang gangguan ya. Maaf kalau sempat bikin kurang nyaman terkait kendala pada DANA. Kakak boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Tks -NA-",2026-01-29 01:43:33,2.112.0
184a1c5e-962b-429f-bcd0-51201e52b3ea,Toto Daryanto,https://play-lh.googleusercontent.com/a/ACg8ocI-ljJSbmbAg8ZjVorV-yhAXm0SZzQ8MsmWr6qe7v0PQbjqKg=mo,bagus ber mamfaat,5,0,2.35.0,2026-01-28 23:37:25,,,2.35.0
773c5171-2c09-43df-9ef5-e5c884cf9640,Kantut 1982,https://play-lh.googleusercontent.com/a/ACg8ocIJn7U9FeKWfFgh6YhSU4Z259Up_okPEmp4XK0lEAktEo12GQ=mo,"aplksi bangke nomor sdh TDK aktif login pakai pin pakai verifikasi wajah tetap minta kode otp , sedangkan nomor sdh hilang,mending kalo dftr LG bisa pakai nomor baru,tolong solusinya pihak dana bnyk yg mengeluh",1,0,2.112.0,2026-01-28 23:35:01,"Hi Kak, kami paham apa yg Kakak rasakan terkait nomor yg sudah tidak aktif dan tidak dapat menerima OTP. Silakan hub kami melalui DIANA dgn cara buka apk DANA, Input nomor yg terdaftar di DANA, lalu chat butuh bantuan. Sebagai info tambahan OTP digunakan untuk keamanan akun DANA. Thx -NA-",2026-01-29 01:41:17,2.112.0
0ddde82a-5fa6-4f7f-a9d7-17e330e8d30a,Bayu Irawan,https://play-lh.googleusercontent.com/a/ACg8ocLFCCyWQtq9Ae6Zqh_aTw24d8mo_JZpPaO9_JBWNpR6TEJzdg=mo,aplikasi dana banyak pencuri nya bisa bisa nya saldo saya terpotong otomatis tanpa brlanganan dan tidak ada tanggung jawab nya ini pihak dana,1,0,2.109.2,2026-01-28 23:34:44,"Hi Kak, kami turut prihatin atas kejadian saldo hilang yg dialami. DANA aman karena diawasi oleh BI dan pastikan tdk memiliki langganan pada akun DANA. Kami juga memiliki DANA Protection pengembalian saldo sesuai S&K yg berlaku. Kakak bisa infokan nomor laporanmu melalui DM Twitter(X) yg ctg emas/Inbox FB resmi kami yg ctg biru ya Thx -NA-",2026-01-29 01:39:45,2.109.2
30b7a4c0-a538-4171-ae8a-0dccca269cbb,Whisky Old,https://play-lh.googleusercontent.com/a-/ALV-UjWCA8FxMBqIyNcpFtsrn-crhfxc1_TNMtvS7kk34TBq518SHgA2,Oke setelah mengikuti langkah-langkah dari developer semua jadi aman terimakasih,5,0,,2026-01-28 23:29:26,"Hi Kak, maaf bikin Kakak enggak nyaman terkait kendala pada aplikasi DANA. Saat ini DANA berjalan normal ya Kak. Silakan coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Terima kasih.🙏-VP-",2026-01-28 17:17:08,
a760f93e-5c41-43bc-a054-b2a8604bfa72,Rehan astra,https://play-lh.googleusercontent.com/a/ACg8ocL6yQLMZSN_caRLWFv1b7Asr3M__4jvonCyrKB9Bls_fRuwDw=mo,"Minggu"" ini aplikasi sering error saat mau login tidak bisa masuk , sudah chek di google playstore tidak update dari aplikasi ini , sudah mencoba hapus data & mencoba login kembali tetap tidak bisa kadang suka for close kadang malah layar blank putih",1,0,,2026-01-28 23:29:22,"Hi Kak Rehan, maaf ya bikin ga tenang terkait kendala tidak bisa login DANA. Jika sudah ikuti semua saran dari kami namun blm bisa dan sdh hub DIANA, bisa infokan nomor laporanmu di DM/Inbox sosial media resmi kami: Instagram: @dana.id (Centang Biru) Twitter/X: @danawallet (Centang emas) Facebook: @DANA (Centang biru) Thanks -IR-",2026-01-29 00:19:24,
6ebfac99-fd06-45ee-a4d9-66d0b529c2ce,Olanda Firlana11,https://play-lh.googleusercontent.com/a-/ALV-UjUXcHvwj2mcGEDwTj2LJEtPfxrLip7Os7UvanAnq7Ky97M3Kb0,"apk yg merugikan custamer, saldo dana hilang 400rb terpotong oleh tiktok coin recharge padahal tidak memesan sama sekali, sudah minta di refund tetapi saldo tidak di kembalikan. di email pun percuma tidak ada jawaban! dimana pertanggung jawaban pihak DANA?",1,0,2.112.0,2026-01-28 23:28:50,"Hi Kak, Kami turut prihatin atas kejadian saldo hilang. Jika kakak sudah ada nomor laporan, infokan nomor laporanmu di DM/Inbox sosmed resmi kami yg centang biru dan emas. Sbg info, kami memiliki fitur DANA Protection yg harus sesuai S&K yg berlaku. Mohon tidak memberikan OTP ke orang lain. Pastikan tdk ada akun terhubung di DANA. Tks -IR-",2026-01-29 00:22:07,2.112.0
6e689414-d4a0-4ba8-8b5d-7ec7c17fc5cf,Deno Dee,https://play-lh.googleusercontent.com/a/ACg8ocL9sA88P5Mj4EzR1p7Jv4F3PiCg3X9y-Sxqb8vze87JC0LWzw=mo,puas,5,0,2.112.0,2026-01-28 23:28:34,,,2.112.0
5b0eb583-efd8-4424-b160-00d40f3b51d4,Made Febrian,https://play-lh.googleusercontent.com/a-/ALV-UjWtANJz7RSO6pe0Ye3MmYd-n6o1BVH561k6jhT5VwqzDpJtVEIC,puas menggunakan rekening dana,5,0,2.111.0,2026-01-28 23:27:42,,,2.111.0
eef73b46-175e-4ab6-85da-046413c606d3,Abdul Krodong,https://play-lh.googleusercontent.com/a/ACg8ocLfN_GSGRgkNAuE7cG5XAMDn7bMsVuuAoOGXfxuEILC641GYQ=mo,goddd,5,0,2.70.0,2026-01-28 23:27:23,,,2.70.0
fd779e7d-72d1-4539-8f91-49744b941454,Awi Ahmad badwi,https://play-lh.googleusercontent.com/a-/ALV-UjVoSSei308LYr2N9u5ra_UQfgJV9p1HVB3p1VKdeOJct51El3xT,mantap,5,0,2.109.2,2026-01-28 23:27:19,,,2.109.2
6ba4d815-eaa0-4cd6-abff-4db450ad1b41,CCTV Sanjaya Indonesia,https://play-lh.googleusercontent.com/a-/ALV-UjXDm08SscK1uKJYLsKLVrNHYr5jFVlCYmjIcmI_AsxX58O821xa,"dana hama, masa gua mau pake saldo dana gua buat top up kaga bisa, malah ada tulisan jumlah melebihi batas transaksi, padahal gua udah jarang top up loh, trus saldo dana gua nanti jadi gak kepake dong gua pake top up game kaga bisa, top up koin kaga bisa, apa apa kaga bisa, mana gak bisa di tarik lagi karna gua belum verifikasi KTP, terus nanti saldo dana gua sayang dong kalo gak kepake mah, emang aplikasi busuk, hama, butut, nyesel gua milih aplikasi dana, mending pake gopay, dana BUTUT!!",1,0,2.112.0,2026-01-28 23:23:32,"Hi Kak, maaf bikin ga tenang terkait tidak bisa top up DANA. Kami infokan, silakan kakak bisa coba kembali top up dan pastikan limit akun masih tersedia dan coba berkala. Jika masih ada kendala. Silakan kakak bisa hubungi DIANA agar bisa kami bantu lebih lanjut dengan cara buka app DANA, pilih menu Me/Saya dan pilih 'Diana siap membantu'. Tks -IR-",2026-01-29 00:33:02,2.112.0
10b86eb2-a16e-4418-b693-d63ac44d0604,Ris Zend,https://play-lh.googleusercontent.com/a/ACg8ocLijwOWblqYItmWFvHIkymnP1cgJ7b2c_sn73cDI9LoAlv2oQ=mo,sangat membantu dan mudah untuk bertransaksi,5,0,2.112.0,2026-01-28 23:22:20,,,2.112.0
1cc19740-31be-4820-b217-44ab5fdd0a8b,Heri Anto,https://play-lh.googleusercontent.com/a/ACg8ocLsK99YBbgGPweXcjzrGzG5dbRtbzi8vEGpdel52h6rKAhbjg=mo,mantap,5,0,2.112.0,2026-01-28 23:22:09,,,2.112.0
ff552ad3-e2a6-431e-95d0-2e6e854a8b56,Dika Tok,https://play-lh.googleusercontent.com/a/ACg8ocIe11Tl1FQgbvGOrBuKMyd30BXUXEOuv_8KwiWwyi9N7-NMRA=mo,sangat membantu,5,0,2.111.0,2026-01-28 23:19:38,,,2.111.0
243d8b47-0bc3-4e61-8dbb-2d17f6652641,Dhani Bay,https://play-lh.googleusercontent.com/a/ACg8ocJFvSwyBwuyriTcKfemCVe19FtNmzmfIJbYDcCRmvDX-iFWXg=mo,top up Shopee pay transaksi udah berhasil tapi saldo belum masuk kayak mana min,1,0,2.110.0,2026-01-28 23:15:44,"Hi Kak Dhani. Maaf bikin ga nyaman terkait kirim saldo ke Shopeepay yg blm masuk. Silakan bisa tunggu 2 hari dari kakak melakukan transaksi ya. Jika masih blm masuk, silakan kakak dpt hub pihak Shopeepay untuk info lebih lanjutnya ya kak. Thanks -IR-",2026-01-29 00:39:17,2.110.0
421cc2e9-67ca-4a5d-9e0d-3b316d4d9e18,andi guntara,https://play-lh.googleusercontent.com/a-/ALV-UjXVWFiVsot_nanyTika6UtLD5SPewehZXe3fhwhiDAnkZAEgiBl,keren,5,0,2.112.0,2026-01-28 23:14:56,,,2.112.0
9662d0f8-1b87-4034-bb95-7b3a3d1912e0,Abdul Muiz,https://play-lh.googleusercontent.com/a/ACg8ocJ_Q788mC4C21wiKI1ZJHmde0mGV2758I-SQJ7UF1JNDMRm0g=mo,"untuk fitur dana instan nya knpa ga muncul "" ya padahal transaksi saya selalu pake dana",5,0,2.112.0,2026-01-28 23:14:56,"Hi Kak Abdul, makasih banyak atas antusiasmenya. Saat ini, fitur DANA Instan sedang dibuka secara bertahap, jadi penggunaannya masih terbatas. Tapi tenang, kami sedang berupaya memperluas aksesnya agar bisa segera dinikmati lebih banyak pengguna. Supaya Kakak bisa segera menikmatinya, yuk tingkatkan transaksi di DANA ya, Kak. Terima kasih 💙-IR-",2026-01-29 00:45:10,2.112.0
41a760e6-ef69-4572-9967-526470632584,Muhamad Faisal,https://play-lh.googleusercontent.com/a/ACg8ocL5CTFIdMyclwlUptY-4JQrbo7e8a2K9Wwo1McPHgLW4_J27A=mo,baik,5,0,2.112.0,2026-01-28 23:14:49,,,2.112.0
9c8685d4-6cef-4206-af7d-4be57c46f6f7,Koliah Alif,https://play-lh.googleusercontent.com/a/ACg8ocKCNQ9fQO6uDCPwY5k6hPpQ0g1wWZikXRmU8J_7hOvf1fjNOw=mo,transaksi lebih mudah dan cepat,5,0,2.111.0,2026-01-28 23:14:27,,,2.111.0
d9414582-4835-4642-af79-eee11867da57,Resikahana,https://play-lh.googleusercontent.com/a/ACg8ocIK7fSywooV9Y1W_e_3c7wZwI9EAebhwqvSekysiIxUTu1B2A=mo,ok,5,0,2.112.0,2026-01-28 23:10:43,,,2.112.0
cba7dcf5-ab4a-4cf6-8f9a-0c8df3b4d2be,Entin Kartini,https://play-lh.googleusercontent.com/a/ACg8ocIWGcWY73pgICelM7OhQFKx94YXeS9tJH0-1UuzXln5CQPgww=mo,sangat bagus,5,0,2.112.0,2026-01-28 23:09:09,,,2.112.0
d2fe885b-eed1-4f2a-af7f-94fe3c2c5f3b,Sember Yasa,https://play-lh.googleusercontent.com/a/ACg8ocIkrw4S1zEUzbALcv45lMy-78LUdv3fe0eqA8G7vst6bRSZRQ=mo,sangat bagus untuk bertransaksi,4,0,,2026-01-28 23:08:42,,,
63cdb55a-19f3-432c-ac41-c2ede7491ca5,Ihwan Xiomi,https://play-lh.googleusercontent.com/a/ACg8ocKXwX4aDc32CSax04dhowkk7ufzLgqRRGzZlJWpwk3jIZPBGN4=mo,kalau bisa limit perbulannya bebas,5,0,2.112.0,2026-01-28 23:08:09,"Hi Kak, Untuk pertanyaan Kakak mengenai limit akun DANA setiap bulannya. Kami infokan untuk akun DANA Premium limit top up sebesar Rp20.000.000 dan limit transaksi sebesar Rp40.000.000, sedangkan untuk akun DANA non Premium limit top up sebesar Rp2.000.000 dan limit transaksi sebesar Rp20.000.000. Limit akan kereset setiap bulan. Tks -IR-",2026-01-29 00:47:54,2.112.0
0564d4e4-e009-4389-a71e-ed32dc27c035,Muhammad Wahyudin,https://play-lh.googleusercontent.com/a-/ALV-UjWmdFHuJsv-lJwdkB24AmiVSlD_T6R0zQhMjskdvbIFw4oVP4E,"Aplikasi bisa bikin sial ini , sampe sampe salah transfer bukan sekali doang, costumer dana juga orang nya bego sistem keamanan nya, semoga cepat hilang dompet digital ini, yang pasti aja mbank dari pada aplikasi gini",1,0,2.111.0,2026-01-28 23:07:15,"Hi Kak Wahyudin, kami memahami keluhan salah kirim nomor. Mohon maaf, untuk transaksi yang salah kirim, kami belum memiliki mekanisme bantuan lebih lanjut. Kami sarankan untuk menghubungi pihak penerima secara langsung. Kami mengimbau agar memastikan nomor tujuan dengan cermat sebelum melakukan transaksi selanjutnya. Thanks -IR-",2026-01-29 00:49:03,2.111.0
96107e13-0acf-41be-b5f0-2b631687ffe8,Alvaro Dafie,https://play-lh.googleusercontent.com/a/ACg8ocLCcklL7l-iULBrHZHjI8Zc6KcnrHccSEswzvC_5DNR9xCVaA=mo,pihak dana tidak bertanggung jawab atas saldo rekening yang hilang.,1,0,,2026-01-28 23:04:08,"Hi Kak, Kami turut prihatin atas kejadian saldo hilang. Kami infoin, DANA aman karena diawasi Bank Indonesia serta memiliki fitur2 keamanan seperti DANA Viz & Passkey utk perlindungan akun. Jika sudah ada nomor laporan, infokan nomor laporanmu di DM sosmed resmi kami. Sbg info, kami memiliki fitur DANA Protection yg harus sesuai S&K. Tks -IR-",2026-01-29 00:52:30,
a6235f3f-827a-4b00-a605-3e4265e80bad,gunung rendet,https://play-lh.googleusercontent.com/a/ACg8ocI7pnc7_BZ7BYgdk2ImYv2t2K6kWK-C5E2LU6qAJF23u23S8g=mo,matapp,5,0,2.112.0,2026-01-28 23:00:09,,,2.112.0
02da6481-95a3-4973-81eb-7b3811c56665,ADE SUMARNA,https://play-lh.googleusercontent.com/a-/ALV-UjXVbvSl-5ghOUmokXYZqcnLj3dR4oRSN9-fsBLi_6g2bjlgQN8,mantap,5,0,2.96.0,2026-01-28 22:55:52,,,2.96.0
2f730f95-78c8-4a7f-950f-8dd01089318c,pohon Keladi,https://play-lh.googleusercontent.com/a/ACg8ocJi0pZY3O1r6sUx_Eti22zOnDUe6MNKspKulIT61LYHAU_IKA=mo,sangat bagus sekali kali aplikasi kasi terpercaya,5,0,,2026-01-28 22:55:29,,,
e9769af6-f729-44b8-b810-e3d8c09184f0,Rizky Ishak,https://play-lh.googleusercontent.com/a/ACg8ocKo-FAYZDJml4s-x-oG1ZkYjFOcdp7GwedyoYKLDB0gDehYtg=mo,sangat memuaskan,5,0,2.112.0,2026-01-28 22:55:11,,,2.112.0
817fb881-4101-479a-ac2a-ab74ad9274bc,Semuel Dude,https://play-lh.googleusercontent.com/a/ACg8ocJ4Wn-LLktOo4v1x9MY6qWGL-F2tkmYlV6DOLIXsyuTLHPa0Q=mo,good,5,0,,2026-01-28 22:55:03,,,
e119d378-85a4-4b91-9d71-459100a59fe2,Maulana Ihsan,https://play-lh.googleusercontent.com/a-/ALV-UjUF-n9igB3TiElj5w1ExKB-x0vDNlqxeqobeyO-xFXoEnpdoQrn,mantap,5,0,2.112.0,2026-01-28 22:54:22,,,2.112.0
dc82a618-5a3e-4222-b356-b07474c40043,Haris Nasution,https://play-lh.googleusercontent.com/a/ACg8ocIockG2ZMRAEVJ9_FIr2P2cPML9vpEeTqlF0vhHRedndsEBmQ=mo,APLIKASI INI KURANG AMAN UANG SAYA 1.500.000 HILANG DI APLIKASI INI COBA LAH PADAHAL UANG ITU MAU KU PAKAI UNTUK KEPERLUAN OY BALIKAN UANGKU 1.500.00Rp ku itu,1,0,,2026-01-28 22:54:02,"Hi Kak Haris, kami turut prihatin atas kejadian saldo hilang. DANA aman krna diawasi BI. Silakan hub DIANA Agar keluhanmu dpt kami bantu, melalui menu ""aktivitas""di app DANA. Sbg info, kami memiliki fitur DANA Protection yg harus sesuai S&K yg berlaku. Mohon tidak memberikan OTP ke orang lain. Pastikan tdk ada akun terhubung di DANA. Tks -IR-",2026-01-29 00:53:48,
590e8d44-669b-4487-8c9f-90d5dc486127,Nurul Aeni,https://play-lh.googleusercontent.com/a/ACg8ocKUm1KmpvH9B4NGz2JHMVxLKKS05tTrQ4LYvaf-FrG2m7Vgeg=mo,amannn untun menyimpan uang,5,0,2.109.2,2026-01-28 22:52:20,,,2.109.2
f6271971-b4f4-4779-96cf-b26382c4b5ad,Madian Syah,https://play-lh.googleusercontent.com/a/ACg8ocKk01zuxpTxohuXNnwwVJbj78b76rKWgnNncwyhrrO1d6EVWQ=mo,mantap👍,5,0,2.109.2,2026-01-28 22:52:05,,,2.109.2
c9c7923c-804b-4174-97eb-3d674dd3ebf9,Yobedi Gea,https://play-lh.googleusercontent.com/a-/ALV-UjWXu9l07Yh7cWTvVaOxRqWi1tHtp-0vPKIsXTI9GmcvqClOeHo,😘,5,0,,2026-01-28 22:47:56,,,
